763062,C00497412,Our Voice PAC,500.00,20110927,CA,91355,IND
763062,C00497412,Our Voice PAC,500.00,20110927,CA,91355,IND
763062,C00497412,Our Voice PAC,270.00,20111027,NC,28403,IND
763062,C00497412,Our Voice PAC,1000.00,20110811,NV,89519,IND
763062,C00497412,Our Voice PAC,200.00,20110811,TX,78216,IND
763062,C00497412,Our Voice PAC,200.00,20110930,TX,78216,IND
763062,C00497412,Our Voice PAC,250.00,20110917,OK,74137,IND
763062,C00497412,Our Voice PAC,656.00,20110726,OR,97601,IND
763062,C00497412,Our Voice PAC,120.00,20111007,CA,92109,IND
763062,C00497412,Our Voice PAC,500.00,20110927,CA,91381,IND
763062,C00497412,Our Voice PAC,500.00,20110927,CA,91381,IND
763062,C00497412,Our Voice PAC,500.00,20110927,CA,91381,IND
763062,C00497412,Our Voice PAC,220.00,20110928,CA,91323,IND
763062,C00497412,Our Voice PAC,2500.00,20110708,WA,98028,IND
763163,C00488486,Communications Workers of America Working Voices,240000.00,20111019,DC,20001,ORG
763163,C00488486,Communications Workers of America Working Voices,242971.00,20111024,DC,20001,ORG
763163,C00488486,Communications Workers of America Working Voices,75000.00,20111025,DC,20001,ORG
763163,C00488486,Communications Workers of America Working Voices,25000.00,20111101,DC,20001,ORG
763163,C00488486,Communications Workers of America Working Voices,25000.00,20111214,DC,20001,ORG
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,25000.00,20111227,CA,92660,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,10000.00,20110803,TX,79704,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,10000.00,20111202,TX,79704,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,250000.00,20111004,TX,75038,ORG
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,30000.00,20111205,CA,92651,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,2000.00,20111220,MI,49546,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,10000.00,20111209,CA,92780,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,30000.00,20111121,CA,92865,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,10000.00,20111220,OK,74119,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,2500.00,20111216,FL,32225,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,10000.00,20111212,TX,79604,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,10000.00,20111231,CA,92653,IND
762788,C00489617,CAMPAIGN FOR AMERICAN VALUES PAC,1000.00,20111201,AL,36633,IND
763568,C00503870,Rethink PAC,250.00,20111214,LA,70898,IND
763568,C00503870,Rethink PAC,150000.00,20111027,MA,02108,ORG
763568,C00503870,Rethink PAC,100000.00,20111103,MA,02108,ORG
763568,C00503870,Rethink PAC,1000.00,20111214,NJ,07646,IND
763222,C00508317,"Leaders for Families Super PAC, Inc.",50000.00,20111229,WY,83002,IND
763222,C00508317,"Leaders for Families Super PAC, Inc.",25000.00,20111223,FL,32303,IND
762917,C00505081,STRONG AMERICA NOW SUPER PAC,10000.00,20111122,TX,75225,IND
762917,C00505081,STRONG AMERICA NOW SUPER PAC,41000.00,20111220,TX,75225,IND
762917,C00505081,STRONG AMERICA NOW SUPER PAC,50000.00,20111227,TX,75225,IND
763143,C00505719,SOLUTIONS 2012,500.00,20111114,AZ,86426,IND
